,Unnamed: 0,주문자ID,상품구매금액,나이,성별,유입경로,유입기기,사업자구분,회원구분,가입-최종주문기간,AgeGroup,region,한식,중식,일식,양식,분식,카페
3521,3521,pp258,224910,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,서울특별시,3.0,2.0,2.0,2.0,3.0,0.0
3522,3522,pp259,241240,29,남자,이메일광고,PC,개인,전화주문 고객,382,25-29,충청북도,0.0,0.0,0.0,0.0,0.0,6.0
3523,3523,pp260,131700,30,남자,이메일광고,PC,개인,전화주문 고객,297,30-34,부산광역시,2.0,0.0,0.0,0.0,2.0,0.0
3524,3524,pp261,60540,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,충청북도,1.0,1.0,1.0,0.0,1.0,0.0
3525,3525,pp262,1059350,47,남자,블로그광고,PC,개인,전화주문 고객,262,45-49,대전광역시,3.0,3.0,1.0,0.0,1.0,0.0
3526,3526,pp263,122200,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,대전광역시,1.0,0.0,0.0,0.0,0.0,0.0
3527,3527,pp265,175740,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,강원도,0.0,0.0,0.0,0.0,0.0,0.0
3528,3528,pp267,73850,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상남도,1.0,0.0,0.0,0.0,1.0,0.0
3529,3529,pp268,890130,21,남자,이메일광고,PC,개인,전화주문 고객,374,20-24,대구광역시,15.0,12.0,12.0,3.0,15.0,0.0
3530,3530,pp269,1107560,21,남자,이메일광고,PC,개인,전화주문 고객,383,20-24,경상북도,15.0,0.0,15.0,15.0,15.0,0.0
3531,3531,pp272,650100,36,남자,이메일광고,PC,개인,전화주문 고객,102,35-39,경기도,7.0,7.0,7.0,0.0,7.0,0.0
3532,3532,pp273,315270,29,남자,이메일광고,PC,사업자,전화주문 고객,254,25-29,경기도,4.0,4.0,0.0,0.0,4.0,0.0
3533,3533,pp274,1570680,27,남자,이메일광고,PC,개인,전화주문 고객,373,25-29,경상남도,18.0,18.0,9.0,0.0,10.0,0.0
3534,3534,pp276,1757920,37,남자,신문광고,PC,개인,전화주문 고객,350,35-39,강원도,16.0,16.0,16.0,3.0,16.0,0.0
3535,3535,pp277,97000,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상남도,1.0,1.0,1.0,1.0,1.0,0.0
3536,3536,pp278,564620,23,남자,이메일광고,PC,개인,전화주문 고객,368,20-24,경상남도,8.0,8.0,2.0,0.0,8.0,0.0
3537,3537,pp279,236540,25,남자,이메일광고,PC,사업자,전화주문 고객,179,25-29,강원도,3.0,3.0,0.0,0.0,3.0,0.0
3538,3538,pp280,250370,34,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상남도,3.0,1.0,2.0,2.0,3.0,0.0
3539,3539,pp281,258130,34,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,충청남도,3.0,1.0,3.0,3.0,3.0,0.0
3540,3540,pp282,216000,33,남자,잡지광고,PC,개인,전화주문 고객,0,30-34,충청북도,1.0,1.0,0.0,0.0,1.0,0.0
3541,3541,pp283,123540,33,남자,잡지광고,PC,개인,전화주문 고객,0,30-34,부산광역시,0.0,0.0,0.0,0.0,0.0,2.0
3542,3542,pp284,940940,37,남자,신문광고,PC,개인,전화주문 고객,353,35-39,충청남도,4.0,2.0,3.0,1.0,1.0,0.0
3543,3543,pp285,1588180,34,남자,이메일광고,PC,개인,전화주문 고객,378,30-34,인천광역시,19.0,9.0,9.0,9.0,19.0,0.0
3544,3544,pp286,222500,34,남자,잡지광고,PC,개인,전화주문 고객,0,30-34,제주특별자치도,2.0,2.0,1.0,2.0,0.0,0.0
3545,3545,pp287,364260,29,남자,잡지광고,PC,개인,전화주문 고객,137,25-29,경기도,0.0,0.0,0.0,0.0,0.0,0.0
3546,3546,pp288,185100,33,남자,잡지광고,PC,개인,전화주문 고객,0,30-34,강원도,0.0,0.0,0.0,0.0,0.0,0.0
3547,3547,pp289,4290470,40,남자,인터넷기사광고,PC,개인,전화주문 고객,380,40-44,경상남도,47.0,44.0,42.0,13.0,47.0,0.0
3548,3548,pp290,1697970,54,남자,잡지광고,PC,개인,전화주문 고객,140,50-54,서울특별시,0.0,8.0,5.0,5.0,5.0,0.0
3549,3549,pp291,142910,31,남자,이메일광고,PC,개인,전화주문 고객,3,30-34,울산광역시,1.0,1.0,1.0,1.0,1.0,0.0
3550,3550,pp292,63240,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,충청남도,1.0,1.0,1.0,1.0,1.0,0.0
3551,3551,pp293,88700,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,강원도,1.0,0.0,1.0,1.0,1.0,0.0
3552,3552,pp294,153200,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,서울특별시,2.0,1.0,1.0,1.0,2.0,0.0
3553,3553,pp295,193070,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,전라남도,0.0,0.0,0.0,0.0,0.0,0.0
3554,3554,pp296,2197350,29,남자,이메일광고,PC,개인,전화주문 고객,350,25-29,전라남도,9.0,9.0,9.0,0.0,9.0,0.0
3555,3555,pp297,73850,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,0.0,0.0,1.0,0.0
3556,3556,pp298,1011190,22,남자,이메일광고,PC,개인,전화주문 고객,344,20-24,충청남도,1.0,10.0,10.0,9.0,1.0,0.0
3557,3557,pp299,77370,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상북도,1.0,1.0,0.0,0.0,1.0,0.0
3558,3558,pp300,757730,40,남자,인터넷기사광고,PC,개인,전화주문 고객,323,40-44,강원도,9.0,6.0,4.0,4.0,9.0,0.0
3559,3559,pp301,485890,32,남자,이메일광고,PC,개인,전화주문 고객,316,30-34,경기도,7.0,5.0,5.0,5.0,7.0,0.0
3560,3560,pp302,184080,33,남자,이메일광고,PC,개인,전화주문 고객,30,30-34,경기도,0.0,0.0,0.0,0.0,0.0,3.0
3561,3561,pp303,366220,36,남자,이메일광고,PC,개인,전화주문 고객,58,35-39,경기도,3.0,2.0,3.0,3.0,3.0,0.0
3562,3562,pp304,60540,33,남자,이메일광고,PC,사업자,전화주문 고객,0,30-34,경기도,1.0,1.0,1.0,0.0,1.0,0.0
3563,3563,pp305,243000,32,남자,이메일광고,PC,개인,전화주문 고객,85,30-34,경기도,3.0,0.0,3.0,3.0,3.0,0.0
3564,3564,pp306,80450,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,충청북도,0.0,0.0,0.0,0.0,0.0,1.0
3565,3565,pp307,164200,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상북도,2.0,0.0,2.0,2.0,2.0,0.0
3566,3566,pp308,537560,29,남자,이메일광고,PC,개인,전화주문 고객,369,25-29,대전광역시,3.0,3.0,0.0,0.0,0.0,0.0
3567,3567,pp309,1750340,40,남자,인터넷기사광고,PC,개인,전화주문 고객,377,40-44,대구광역시,27.0,7.0,7.0,0.0,27.0,0.0
3568,3568,pp310,1280780,26,남자,이메일광고,PC,개인,전화주문 고객,366,25-29,강원도,17.0,5.0,17.0,17.0,17.0,0.0
3569,3569,pp311,85440,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,전라남도,0.0,0.0,0.0,0.0,0.0,2.0
3570,3570,pp312,630470,48,남자,블로그광고,PC,개인,전화주문 고객,120,45-49,울산광역시,8.0,8.0,0.0,0.0,8.0,0.0
3571,3571,pp313,4683050,40,남자,인터넷기사광고,PC,개인,전화주문 고객,379,40-44,서울특별시,39.0,39.0,16.0,0.0,39.0,0.0
3572,3572,pp314,432310,34,남자,이메일광고,PC,개인,전화주문 고객,362,30-34,부산광역시,6.0,6.0,0.0,0.0,6.0,0.0
3573,3573,pp315,298100,33,남자,이메일광고,PC,개인,전화주문 고객,92,30-34,경기도,3.0,2.0,1.0,1.0,3.0,0.0
3574,3574,pp316,868420,31,남자,이메일광고,PC,개인,전화주문 고객,288,30-34,광주광역시,5.0,5.0,5.0,5.0,5.0,0.0
3575,3575,pp318,86870,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,대전광역시,0.0,0.0,0.0,0.0,0.0,2.0
3576,3576,pp319,78800,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,강원도,1.0,1.0,0.0,0.0,1.0,0.0
3577,3577,pp320,73850,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,인천광역시,1.0,0.0,0.0,0.0,1.0,0.0
3578,3578,pp321,3305370,40,남자,인터넷기사광고,PC,개인,전화주문 고객,365,40-44,경기도,37.0,15.0,17.0,3.0,37.0,0.0
3579,3579,pp322,466230,24,남자,이메일광고,PC,개인,전화주문 고객,379,20-24,충청남도,0.0,0.0,0.0,0.0,0.0,12.0
3580,3580,pp323,63240,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,1.0,1.0,1.0,1.0,0.0
3581,3581,pp324,79900,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상남도,1.0,0.0,1.0,1.0,1.0,0.0
3582,3582,pp325,335060,33,남자,이메일광고,PC,사업자,전화주문 고객,68,30-34,충청남도,4.0,0.0,3.0,3.0,3.0,0.0
3583,3583,pp326,231140,29,남자,이메일광고,PC,개인,전화주문 고객,271,25-29,부산광역시,3.0,3.0,0.0,0.0,3.0,0.0
3584,3584,pp327,237010,32,남자,이메일광고,PC,개인,전화주문 고객,4,30-34,광주광역시,2.0,1.0,1.0,1.0,2.0,0.0
3585,3585,pp328,170470,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,강원도,0.0,0.0,0.0,0.0,0.0,0.0
3586,3586,pp329,1871980,40,남자,인터넷기사광고,PC,개인,전화주문 고객,376,40-44,세종특별자치시,29.0,29.0,29.0,0.0,29.0,0.0
3587,3587,pp330,107900,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상북도,1.0,0.0,0.0,0.0,0.0,0.0
3588,3588,pp331,451930,24,남자,이메일광고,PC,사업자,전화주문 고객,371,20-24,경기도,2.0,1.0,1.0,1.0,2.0,0.0
3589,3589,pp332,81500,34,남자,이메일광고,PC,개인,전화주문 고객,1,30-34,경기도,1.0,1.0,1.0,0.0,1.0,0.0
3590,3590,pp333,254150,31,남자,이메일광고,PC,개인,전화주문 고객,41,30-34,대구광역시,3.0,0.0,0.0,0.0,2.0,0.0
3591,3591,pp334,608680,38,남자,신문광고,PC,개인,전화주문 고객,0,35-39,경기도,0.0,0.0,0.0,0.0,0.0,0.0
3592,3592,pp335,52950,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,대전광역시,0.0,0.0,0.0,0.0,0.0,1.0
3593,3593,pp336,979290,67,남자,잡지광고,PC,사업자,전화주문 고객,230,65-69,울산광역시,11.0,6.0,4.0,4.0,11.0,0.0
3594,3594,pp337,293040,27,남자,잡지광고,PC,개인,전화주문 고객,354,25-29,경기도,3.0,3.0,0.0,0.0,3.0,0.0
3595,3595,pp338,503160,29,남자,이메일광고,PC,개인,전화주문 고객,222,25-29,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
3596,3596,pp339,656180,26,남자,이메일광고,PC,개인,전화주문 고객,360,25-29,강원도,9.0,9.0,0.0,0.0,9.0,0.0
3597,3597,pp340,104480,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,충청남도,1.0,1.0,1.0,1.0,1.0,0.0
3598,3598,pp341,1601410,40,남자,인터넷기사광고,PC,개인,전화주문 고객,355,40-44,강원도,18.0,3.0,3.0,1.0,5.0,0.0
3599,3599,pp342,75390,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,서울특별시,0.0,0.0,0.0,0.0,0.0,0.0
3600,3600,pp343,217540,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,서울특별시,3.0,1.0,3.0,3.0,3.0,0.0
3601,3601,pp344,108000,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,전라남도,1.0,1.0,0.0,0.0,1.0,0.0
3602,3602,pp345,237360,27,남자,이메일광고,PC,개인,전화주문 고객,288,25-29,경상남도,3.0,2.0,1.0,0.0,3.0,0.0
3603,3603,pp346,3124300,40,남자,인터넷기사광고,PC,개인,전화주문 고객,373,40-44,경상남도,32.0,15.0,15.0,9.0,16.0,0.0
3604,3604,pp347,104600,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상남도,1.0,0.0,0.0,0.0,0.0,0.0
3605,3605,pp348,647370,30,남자,이메일광고,PC,사업자,전화주문 고객,371,30-34,전라남도,8.0,8.0,3.0,3.0,8.0,0.0
3606,3606,pp349,71490,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,부산광역시,1.0,1.0,1.0,1.0,1.0,0.0
3607,3607,pp350,209070,32,남자,이메일광고,PC,개인,전화주문 고객,329,30-34,경상남도,3.0,1.0,0.0,0.0,3.0,0.0
3608,3608,pp351,2216490,48,남자,블로그광고,PC,사업자,전화주문 고객,210,45-49,인천광역시,23.0,19.0,21.0,21.0,21.0,0.0
3609,3609,pp352,374710,32,남자,이메일광고,PC,사업자,전화주문 고객,49,30-34,강원도,4.0,4.0,2.0,1.0,4.0,0.0
3610,3610,pp353,1267220,33,남자,이메일광고,PC,사업자,전화주문 고객,276,30-34,경기도,9.0,9.0,0.0,5.0,0.0,0.0
3611,3611,pp354,993970,34,남자,이메일광고,PC,개인,전화주문 고객,271,30-34,부산광역시,8.0,8.0,3.0,6.0,0.0,0.0
3612,3612,pp355,620650,25,남자,이메일광고,PC,사업자,전화주문 고객,349,25-29,경상남도,6.0,0.0,0.0,0.0,6.0,0.0
3613,3613,pp356,212990,24,남자,이메일광고,PC,개인,전화주문 고객,351,20-24,전라북도,0.0,0.0,0.0,0.0,0.0,5.0
3614,3614,pp357,611110,35,남자,이메일광고,PC,사업자,전화주문 고객,91,35-39,울산광역시,7.0,7.0,4.0,1.0,7.0,0.0
3615,3615,pp358,225850,25,남자,이메일광고,PC,개인,전화주문 고객,296,25-29,대전광역시,1.0,1.0,1.0,1.0,1.0,0.0
3616,3616,pp359,107900,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,0.0,0.0,0.0,0.0
3617,3617,pp360,117300,29,남자,이메일광고,PC,개인,전화주문 고객,246,25-29,강원도,2.0,2.0,2.0,0.0,2.0,0.0
3618,3618,pp361,392540,32,남자,기타,PC,사업자,전화주문 고객,29,30-34,서울특별시,2.0,0.0,2.0,2.0,2.0,5.0
3619,3619,pp362,515160,30,남자,이메일광고,PC,개인,전화주문 고객,189,30-34,경기도,5.0,2.0,3.0,3.0,4.0,0.0
3620,3620,pp363,567640,28,남자,이메일광고,PC,개인,전화주문 고객,322,25-29,대구광역시,6.0,6.0,6.0,0.0,6.0,0.0
3621,3621,pp364,143470,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상북도,2.0,1.0,2.0,0.0,2.0,0.0
3622,3622,pp365,382460,31,남자,이메일광고,PC,개인,전화주문 고객,250,30-34,전라북도,5.0,1.0,4.0,4.0,5.0,0.0
3623,3623,pp366,402640,35,남자,잡지광고,PC,개인,전화주문 고객,0,35-39,충청남도,2.0,1.0,2.0,2.0,2.0,3.0
3624,3624,pp367,177970,30,남자,이메일광고,PC,사업자,전화주문 고객,159,30-34,서울특별시,2.0,2.0,2.0,2.0,2.0,0.0
3625,3625,pp368,830655,42,남자,블로그광고,PC,개인,전화주문 고객,0,40-44,울산광역시,0.0,0.0,0.0,0.0,0.0,0.0
3626,3626,pp369,60360,32,남자,잡지광고,PC,사업자,전화주문 고객,0,30-34,경상북도,0.0,0.0,0.0,0.0,0.0,0.0
3627,3627,pp370,723710,40,남자,인터넷기사광고,PC,개인,전화주문 고객,358,40-44,경기도,0.0,0.0,0.0,0.0,0.0,0.0
3628,3628,pp371,121080,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상남도,1.0,0.0,0.0,0.0,0.0,0.0
3629,3629,pp372,782040,40,남자,인터넷기사광고,PC,개인,전화주문 고객,350,40-44,경기도,13.0,13.0,13.0,1.0,13.0,0.0
3630,3630,pp373,79900,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상북도,1.0,0.0,1.0,1.0,1.0,0.0
3631,3631,pp374,479960,36,남자,이메일광고,PC,사업자,전화주문 고객,0,35-39,충청남도,5.0,4.0,2.0,2.0,5.0,0.0
3632,3632,pp375,78800,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,부산광역시,1.0,1.0,0.0,0.0,1.0,0.0
3633,3633,pp376,97000,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,부산광역시,1.0,1.0,1.0,1.0,1.0,0.0
3634,3634,pp377,257050,32,남자,이메일광고,PC,개인,전화주문 고객,56,30-34,경기도,1.0,1.0,1.0,0.0,1.0,2.0
3635,3635,pp379,73850,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상남도,1.0,0.0,0.0,0.0,1.0,0.0
3636,3636,pp380,935730,36,남자,이메일광고,PC,사업자,전화주문 고객,117,35-39,경기도,6.0,6.0,6.0,0.0,6.0,0.0
3637,3637,pp381,277660,34,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,0.0,0.0,0.0,0.0,0.0,5.0
3638,3638,pp382,132140,36,남자,이메일광고,PC,개인,전화주문 고객,0,35-39,제주특별자치도,2.0,2.0,1.0,1.0,2.0,0.0
3639,3639,pp383,450250,26,남자,이메일광고,PC,개인,전화주문 고객,293,25-29,광주광역시,5.0,5.0,5.0,5.0,5.0,0.0
3640,3640,pp385,688700,33,남자,이메일광고,PC,개인,전화주문 고객,357,30-34,경상북도,3.0,3.0,3.0,0.0,3.0,0.0
3641,3641,pp386,86870,32,남자,이메일광고,PC,사업자,전화주문 고객,0,30-34,경상북도,0.0,0.0,0.0,0.0,0.0,2.0
3642,3642,pp387,225700,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,충청남도,2.0,0.0,0.0,0.0,1.0,0.0
3643,3643,pp388,472640,29,남자,이메일광고,PC,개인,전화주문 고객,186,25-29,경상남도,4.0,4.0,0.0,4.0,0.0,0.0
3644,3644,pp389,452490,27,남자,이메일광고,PC,사업자,전화주문 고객,294,25-29,경상북도,4.0,0.0,4.0,0.0,0.0,0.0
3645,3645,pp390,145450,31,남자,이메일광고,PC,사업자,전화주문 고객,4,30-34,세종특별자치시,2.0,1.0,1.0,1.0,2.0,0.0
3646,3646,pp391,69400,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,대전광역시,1.0,1.0,1.0,1.0,1.0,0.0
3647,3647,pp392,146500,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,세종특별자치시,1.0,0.0,1.0,0.0,0.0,0.0
3648,3648,pp393,78450,30,남자,이메일광고,PC,개인,전화주문 고객,156,30-34,충청남도,1.0,0.0,0.0,0.0,1.0,0.0
3649,3649,pp394,918260,27,남자,이메일광고,PC,개인,전화주문 고객,336,25-29,경상북도,9.0,9.0,2.0,0.0,9.0,0.0
3650,3650,pp395,109600,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,강원도,1.0,1.0,1.0,1.0,0.0,0.0
3651,3651,pp396,34690,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,대구광역시,0.0,0.0,0.0,0.0,0.0,0.0
3652,3652,pp398,2261400,40,남자,인터넷기사광고,PC,개인,전화주문 고객,301,40-44,인천광역시,25.0,24.0,23.0,4.0,25.0,0.0
3653,3653,pp399,239690,24,남자,이메일광고,PC,개인,전화주문 고객,286,20-24,부산광역시,3.0,3.0,0.0,0.0,3.0,0.0
3654,3654,pp40,561800,33,남자,이메일광고,PC,사업자,전화주문 고객,451,30-34,강원도,6.0,6.0,2.0,2.0,5.0,2.0
3655,3655,pp400,1327610,40,남자,인터넷기사광고,PC,개인,전화주문 고객,188,40-44,경상남도,9.0,6.0,6.0,3.0,6.0,0.0
3656,3656,pp401,60540,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,1.0,1.0,0.0,1.0,0.0
3657,3657,pp402,141470,31,남자,이메일광고,PC,개인,전화주문 고객,79,30-34,경기도,0.0,0.0,0.0,0.0,0.0,3.0
3658,3658,pp403,204020,30,남자,이메일광고,PC,개인,전화주문 고객,358,30-34,경기도,0.0,0.0,0.0,0.0,0.0,5.0
3659,3659,pp404,75390,32,남자,이메일광고,PC,사업자,전화주문 고객,0,30-34,경기도,0.0,0.0,0.0,0.0,0.0,0.0
3660,3660,pp406,96460,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상북도,1.0,0.0,0.0,0.0,0.0,0.0
3661,3661,pp407,151280,35,남자,이메일광고,PC,개인,전화주문 고객,0,35-39,부산광역시,2.0,2.0,1.0,1.0,2.0,0.0
3662,3662,pp408,1221070,40,남자,인터넷기사광고,PC,개인,전화주문 고객,337,40-44,전라북도,17.0,12.0,2.0,2.0,17.0,0.0
3663,3663,pp409,515940,30,남자,이메일광고,PC,개인,전화주문 고객,329,30-34,강원도,5.0,5.0,0.0,0.0,5.0,0.0
3664,3664,pp410,281460,34,남자,이메일광고,PC,사업자,전화주문 고객,0,30-34,전라남도,3.0,0.0,1.0,0.0,2.0,0.0
3665,3665,pp411,185910,31,남자,이메일광고,PC,개인,전화주문 고객,70,30-34,부산광역시,3.0,3.0,3.0,0.0,3.0,0.0
3666,3666,pp412,247840,34,남자,이메일광고,PC,사업자,전화주문 고객,0,30-34,경상북도,2.0,2.0,2.0,1.0,2.0,0.0
3667,3667,pp413,811125,37,남자,신문광고,PC,개인,전화주문 고객,261,35-39,대구광역시,0.0,0.0,0.0,0.0,0.0,0.0
3668,3668,pp414,148840,33,남자,이메일광고,PC,사업자,전화주문 고객,0,30-34,강원도,1.0,1.0,1.0,0.0,1.0,2.0
3669,3669,pp415,267040,34,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,인천광역시,3.0,3.0,3.0,2.0,2.0,0.0
3670,3670,pp416,436230,33,남자,이메일광고,PC,개인,전화주문 고객,201,30-34,대전광역시,4.0,0.0,4.0,0.0,0.0,0.0
3671,3671,pp417,549630,30,남자,이메일광고,PC,개인,전화주문 고객,260,30-34,강원도,6.0,3.0,4.0,4.0,6.0,0.0
3672,3672,pp418,717800,32,남자,이메일광고,PC,개인,전화주문 고객,357,30-34,경상남도,9.0,5.0,1.0,1.0,9.0,0.0
3673,3673,pp419,77370,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,1.0,0.0,0.0,1.0,0.0
3674,3674,pp420,757780,23,남자,이메일광고,PC,개인,전화주문 고객,328,20-24,전라북도,10.0,6.0,5.0,4.0,10.0,0.0
3675,3675,pp421,3221900,22,남자,잡지광고,PC,사업자,전화주문 고객,361,20-24,부산광역시,13.0,26.0,24.0,20.0,13.0,0.0
3676,3676,pp422,246450,31,남자,이메일광고,PC,개인,전화주문 고객,193,30-34,경기도,2.0,0.0,0.0,0.0,0.0,0.0
3677,3677,pp423,1108135,38,남자,신문광고,PC,개인,전화주문 고객,293,35-39,충청남도,0.0,0.0,0.0,0.0,0.0,0.0
3678,3678,pp424,213010,29,남자,이메일광고,PC,개인,전화주문 고객,298,25-29,경상남도,3.0,1.0,2.0,2.0,3.0,0.0
3679,3679,pp425,712330,36,남자,이메일광고,PC,개인,전화주문 고객,330,35-39,전라남도,7.0,4.0,4.0,3.0,6.0,0.0
3680,3680,pp426,94790,34,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,0.0,0.0,0.0,0.0,0.0,2.0
3681,3681,pp427,1176690,24,남자,이메일광고,PC,개인,전화주문 고객,213,20-24,대구광역시,13.0,13.0,13.0,0.0,13.0,0.0
3682,3682,pp428,139340,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상남도,2.0,2.0,1.0,0.0,2.0,0.0
3683,3683,pp429,730170,24,남자,이메일광고,PC,개인,전화주문 고객,333,20-24,울산광역시,0.0,3.0,2.0,2.0,7.0,0.0
3684,3684,pp430,826720,26,남자,이메일광고,PC,개인,전화주문 고객,282,25-29,경상남도,8.0,8.0,0.0,0.0,8.0,0.0
3685,3685,pp431,2057560,41,남자,인터넷기사광고,PC,사업자,전화주문 고객,351,40-44,광주광역시,24.0,9.0,9.0,9.0,24.0,0.0
3686,3686,pp432,172310,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,광주광역시,0.0,0.0,0.0,0.0,0.0,4.0
3687,3687,pp433,1009060,40,남자,인터넷기사광고,PC,개인,전화주문 고객,360,40-44,경기도,14.0,9.0,3.0,3.0,14.0,0.0
3688,3688,pp434,84300,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,1.0,1.0,1.0,0.0
3689,3689,pp435,1423820,40,남자,인터넷기사광고,PC,개인,전화주문 고객,309,40-44,대전광역시,0.0,13.0,11.0,11.0,1.0,0.0
3690,3690,pp436,84600,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,0.0,1.0,1.0,1.0,0.0,0.0
3691,3691,pp437,469800,26,남자,이메일광고,PC,개인,전화주문 고객,280,25-29,서울특별시,7.0,7.0,1.0,0.0,7.0,0.0
3692,3692,pp438,73850,32,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경기도,1.0,0.0,0.0,0.0,1.0,0.0
3693,3693,pp439,1515660,33,남자,이메일광고,PC,개인,전화주문 고객,301,30-34,대구광역시,8.0,8.0,5.0,2.0,4.0,0.0
3694,3694,pp440,1592570,40,남자,인터넷기사광고,PC,사업자,전화주문 고객,342,40-44,경상남도,20.0,20.0,0.0,0.0,20.0,0.0
3695,3695,pp442,2598540,40,남자,인터넷기사광고,PC,개인,전화주문 고객,341,40-44,인천광역시,21.0,9.0,12.0,4.0,21.0,0.0
3696,3696,pp443,195140,31,남자,이메일광고,PC,개인,전화주문 고객,319,30-34,충청남도,3.0,3.0,1.0,1.0,3.0,0.0
3697,3697,pp444,294010,29,남자,이메일광고,PC,개인,전화주문 고객,280,25-29,부산광역시,4.0,4.0,0.0,0.0,4.0,0.0
3698,3698,pp445,119000,40,남자,인터넷기사광고,PC,개인,전화주문 고객,0,40-44,경상북도,1.0,0.0,1.0,0.0,0.0,0.0
3699,3699,pp446,143140,31,남자,이메일광고,PC,개인,전화주문 고객,20,30-34,서울특별시,2.0,1.0,2.0,2.0,2.0,0.0
3700,3700,pp447,931880,26,남자,이메일광고,PC,개인,전화주문 고객,299,25-29,경기도,0.0,0.0,0.0,0.0,0.0,0.0
3701,3701,pp448,494555,38,남자,신문광고,PC,사업자,전화주문 고객,0,35-39,대구광역시,0.0,0.0,0.0,0.0,0.0,0.0
3702,3702,pp449,1048240,40,남자,인터넷기사광고,PC,개인,전화주문 고객,318,40-44,서울특별시,15.0,8.0,10.0,10.0,15.0,0.0
3703,3703,pp450,3392110,22,남자,이메일광고,PC,사업자,전화주문 고객,353,20-24,제주특별자치도,0.0,0.0,0.0,0.0,0.0,0.0
3704,3704,pp451,570830,33,남자,이메일광고,PC,개인,전화주문 고객,285,30-34,충청북도,8.0,5.0,1.0,1.0,8.0,0.0
3705,3705,pp452,164200,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,경상북도,2.0,2.0,1.0,0.0,2.0,0.0
3706,3706,pp453,291470,31,남자,잡지광고,PC,개인,전화주문 고객,94,30-34,충청북도,3.0,1.0,3.0,0.0,1.0,0.0
3707,3707,pp454,123940,33,남자,이메일광고,PC,개인,전화주문 고객,0,30-34,서울특별시,1.0,1.0,1.0,0.0,1.0,0.0
3708,3708,pp455,667740,31,남자,이메일광고,PC,사업자,전화주문 고객,192,30-34,강원도,0.0,0.0,0.0,0.0,0.0,11.0
