,상품코드,상품명(기본),연관있는상품번호,연관있는상품명,지지도
3300,254,200 실링필름 Hold 200mm x 200 meter 투명 무지 4롤 1박스,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.027999999999999997
3301,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.012
3302,188,170파이 원형 샐러드 4칸 100ml x 4 검정 400개 1set(2박스),1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.01
3303,106,실링용기 6호 TI-507 백색 200ml 2400개 1박스,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.045
3304,88,사각 죽용기 소 550ml 500개 1set(2박스),1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.011000000000000001
3305,82,"300파이 원형 찜용기 중 투명 3,500ml 100개 1set(2박스)",1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.033
3306,78,"340파이 타원 찜용기 대 3,000ml 200개 1set(2박스)",1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.016
3307,76,"340파이 타원 찜용기 중 2,500ml 200개 1set(2박스)",1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.012
3308,74,"340파이 타원 찜용기 소 1,800ml 200개 1set(2박스)",1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.01
3309,47,"70파이 다용도컵 세트 1호 특소 50ml 백색 PS 3,000개 1set(2박스)",1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.011000000000000001
3310,39,"70파이 다용도컵 세트 2호 대 80ml 백색 PS 3,000개 1set(2박스)",1265,비닐봉투 맛난거들었쪙 특대 백색 100개,0.011000000000000001
3311,1502,웰빙 안새내 소(겨자) 10개(1BOX),1504,웰빙 안새내 대 10개(1BOX),0.5
3312,1304,140파이 중식소스용기 투명 600개 1set(2박스/사발 소),1504,웰빙 안새내 대 10개(1BOX),0.043
3313,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,1504,웰빙 안새내 대 10개(1BOX),0.011000000000000001
3314,1040,스티로폼 백색 18호 1칸 500개 1박스,1504,웰빙 안새내 대 10개(1BOX),0.011000000000000001
3315,1502,웰빙 안새내 소(겨자) 10개(1BOX),1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.5
3316,1447,유럽형 갈색호프용기 1000 97개 (1BOX),1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.5
3317,1358,"300파이 고강도 원형 찜용기 중 백색 3,500ml 100개 1set(2박스)",1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.062
3318,1304,140파이 중식소스용기 투명 600개 1set(2박스/사발 소),1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.043
3319,1269,비닐봉투 배달중 특대 백색 100개,1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.015
3320,1134,[250 몰드 추가 구매],1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.111
3321,1131,실링기계 250 수동 식품포장 몰드교체형 몰드1개포함,1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.037000000000000005
3322,1089,"95파이 다용도컵 세트 4호 대 270ml 블랙 PS-1,000개 1set(2박스)",1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.011000000000000001
3323,1083,고강도 감자탕용기 중 200개 1set(2박스),1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.012
3324,1040,스티로폼 백색 18호 1칸 500개 1박스,1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.011000000000000001
3325,938,실링용기 69호 백색 800ml 600개 1박스,1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.055999999999999994
3326,937,"실링용기 70호 백색 1,000ml 600개 1박스",1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.012
3327,254,200 실링필름 Hold 200mm x 200 meter 투명 무지 4롤 1박스,1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.027999999999999997
3328,72,"사각찜용기 대 3,200ml 100개 1set(2박스)",1539,"95파이 다용도컵 세트 4호 소 200ml 블랙 PS 1,000개 1set(2박스)",0.01
3329,1495,소프트양념병 소 10개(1BOX),1507,위생초장병 대 10개(1BOX),0.33299999999999996
3330,1482,[201H 몰드 추가 구매],250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,1.0
3331,1314,실링용기 2-5호 (21호) 검정 900ml 800개 1박스,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.054000000000000006
3332,1269,비닐봉투 배달중 특대 백색 100개,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.015
3333,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.011000000000000001
3334,1236,반찬용기 105 1칸 블랙 900개 1set(2박스),250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.027000000000000003
3335,1232,반찬용기 202 1칸 블랙 1000개 1set(2박스),250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.021
3336,1218,반찬용기 212 1칸 블랙 600개 1set(2박스),250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.059000000000000004
3337,1193,반찬용기 D-363 3칸 투명 400개 1set(2박스),250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.05
3338,1191,반찬용기 D-364 4칸 투명 400개 1set(2박스),250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.038
3339,1188,반찬용기 D-1616 1칸 투명 200개 1set(2박스),250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.5
3340,1169,130파이 찬용기 중 250ml 800개 1set(2박스),250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.019
3341,1132,실링기계 201H 수동 식품포장 몰드교체형 몰드1개포함,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.059000000000000004
3342,1091,"70파이 다용도컵 세트 1호 소 70ml 블랙 PS-3,000개 1set(2박스)",250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.013000000000000001
3343,1070,"105파이 다용도컵 세트 5호 중 300ml 블랙 PS-1,000개 1set(2박스)",250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.013000000000000001
3344,1040,스티로폼 백색 18호 1칸 500개 1박스,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.023
3345,966,"실링용기 2호 백색 1,000ml 800개 1박스",250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.026000000000000002
3346,962,"실링용기 3호 백색 650ml 1,200개 1박스",250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.022000000000000002
3347,949,실링용기 2-5호 (21호) 노랑 900ml 800개 1박스,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.028999999999999998
3348,812,실링기계 푸디 수동 식품포장 몰드교체형 몰드1개포함,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.212
3349,483,"PS 65mm 랩칼 백색,빨강 8,000개 1박스",250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.069
3350,295,실링용기 3-5A 백색 5칸 800개 1박스,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.037000000000000005
3351,256,245 실링필름 Hold 245mm x 200 meter 투명 무지 2롤 1박스,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.071
3352,254,200 실링필름 Hold 200mm x 200 meter 투명 무지 4롤 1박스,250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.055999999999999994
3353,176,170파이 원형 샐러드 1칸 550ml x 1 검정 400개 1set(2박스),250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.022000000000000002
3354,108,"실링용기 5호 TI-506 백색 230ml 2,400개 1박스",250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.095
3355,104,"실링용기 1호 백색 1,350ml 800개 1박스",250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.051
3356,86,"300파이 원형 찜용기 왕대 투명 4,500ml 100개 1set(2박스)",250,160 실링필름 Hold 160mm x 200 meter 투명 무지 4롤 1박스,0.017
3357,1463,누드 케찹병 중 10개(1BOX),1467,리빙e겨자병 중 10개(1BOX),0.5
3358,1463,누드 케찹병 중 10개(1BOX),1505,웰빙 안새내 특대 10개(1BOX),0.5
3359,1461,누드 케찹병 특대 10개(1BOX),1275,210파이 탕용기 대 백색 200개 1set(2박스),1.0
3360,1350,"175mm 수저 투명 1,500개 맛있숟갈",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.015
3361,1343,"비닐봉투 맛난거들었쪙 소 백색 1,000개",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.02
3362,1326,"비닐봉투 무지 중 백색 1,000개",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.036000000000000004
3363,1325,"비닐봉투 무지 대 백색 1,000개",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.027000000000000003
3364,1317,"실링용기 2호 검정 1,000ml 800개 1박스",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.08
3365,1316,"실링용기 3호 검정 650ml 1,200개 1박스",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.035
3366,1315,"실링용기 3-5호 검정 500ml 1,200개 1박스",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.09300000000000001
3367,1314,실링용기 2-5호 (21호) 검정 900ml 800개 1박스,1275,210파이 탕용기 대 백색 200개 1set(2박스),0.10800000000000001
3368,1301,116파이 원형용기 소 투명 600개 1set(2박스),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.055999999999999994
3369,1297,"198mm (7치) 대나무젓가락 1,500개 끝내젓갈",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.013000000000000001
3370,1283,"175mm 수저 검정 1,500개 1박스",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.03
3371,1282,210파이 탕용기 소 백색 200개 1set(2박스),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.07400000000000001
3372,1276,사각밀폐용기 대 투명 300개 1set(2박스/삼계탕 용기),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.067
3373,1271,비닐봉투 배달중 중 백색 200개,1275,210파이 탕용기 대 백색 200개 1set(2박스),0.018000000000000002
3374,1268,비닐봉투 맛난거들었쪙 소 백색 200개,1275,210파이 탕용기 대 백색 200개 1set(2박스),0.013000000000000001
3375,1222,반찬용기 211 1칸 블랙 600개 1set(2박스),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.034
3376,1201,비닐봉투 무지 특대 백색 100개,1275,210파이 탕용기 대 백색 200개 1set(2박스),0.013999999999999999
3377,1191,반찬용기 D-364 4칸 투명 400개 1set(2박스),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.038
3378,1168,130파이 찬용기 대 350ml 800개 1set(2박스),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.013999999999999999
3379,1072,"170mm 수저 백색 1,500개 1박스",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.011000000000000001
3380,608,195파이 탕용기 대 300개 1set(2박스),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.012
3381,593,사각 270 냄비 뚜껑 대 200개 1박스,1275,210파이 탕용기 대 백색 200개 1set(2박스),0.04
3382,592,"사각 270 알루미늄 직화 냄비 대 2,750ml 200개 1박스",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.037000000000000005
3383,590,사각 225 냄비 뚜껑 200개 1박스,1275,210파이 탕용기 대 백색 200개 1set(2박스),0.14300000000000002
3384,575,"사각 225 전자렌지 직화 냄비 1,500ml 200개 1박스",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.25
3385,380,"225파이 탕용기 대 3,000ml 200개 1set(2박스)",1275,210파이 탕용기 대 백색 200개 1set(2박스),0.018000000000000002
3386,184,170파이 원형 샐러드 3칸 150ml x 3 검정 400개 1set(2박스),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.019
3387,176,170파이 원형 샐러드 1칸 550ml x 1 검정 400개 1set(2박스),1275,210파이 탕용기 대 백색 200개 1set(2박스),0.022000000000000002
3388,1457,스티로폼 수산물접시 흑색 18호 500개 1박스,1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.5
3389,1343,"비닐봉투 맛난거들었쪙 소 백색 1,000개",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.02
3390,1327,"비닐봉투 무지 소 백색 1,000개",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.14300000000000002
3391,1325,"비닐봉투 무지 대 백색 1,000개",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.027000000000000003
3392,1322,반찬용기 104 1칸 블랙 900개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.083
3393,1318,"실링용기 1호 검정 1,350ml 800개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.14300000000000002
3394,1316,"실링용기 3호 검정 650ml 1,200개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.018000000000000002
3395,1315,"실링용기 3-5호 검정 500ml 1,200개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.07
3396,1314,실링용기 2-5호 (21호) 검정 900ml 800개 1박스,1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.027000000000000003
3397,1301,116파이 원형용기 소 투명 600개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.222
3398,1265,비닐봉투 맛난거들었쪙 특대 백색 100개,1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.011000000000000001
3399,1236,반찬용기 105 1칸 블랙 900개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.135
3400,1235,반찬용기 105 1칸 투명 900개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.049
3401,1233,반찬용기 201 1칸 투명 1000개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.028999999999999998
3402,1232,반찬용기 202 1칸 블랙 1000개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.085
3403,1230,반찬용기 202-2 2칸 블랙 1000개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.026000000000000002
3404,1228,반찬용기 203 1칸 블랙 800개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.025
3405,1227,반찬용기 203 1칸 투명 800개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.04
3406,1226,반찬용기 204 1칸 블랙 800개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.078
3407,1225,반찬용기 204 1칸 투명 800개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.067
3408,1224,반찬용기 204-2 2칸 블랙 800개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.053
3409,1222,반찬용기 211 1칸 블랙 600개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.034
3410,1193,반찬용기 D-363 3칸 투명 400개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.05
3411,1190,반찬용기 D-365 5칸 투명 200개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.083
3412,1123,어린이 죽용기 대 400ml 600개 1set(2박스/사각반죽),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.027000000000000003
3413,1084,고강도 감자탕용기 소 200개 1set(2박스),1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.012
3414,1070,"105파이 다용도컵 세트 5호 중 300ml 블랙 PS-1,000개 1set(2박스)",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.013000000000000001
3415,1039,"단무지 2칸 1,200개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.028999999999999998
3416,966,"실링용기 2호 백색 1,000ml 800개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.018000000000000002
3417,964,"실링용기 2호 노랑 1,000ml 800개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.036000000000000004
3418,962,"실링용기 3호 백색 650ml 1,200개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.018000000000000002
3419,957,"실링용기 3-5호 백색 500ml 1,200개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.067
3420,956,"실링용기 3-5호 노랑 500ml 1,200개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.05
3421,483,"PS 65mm 랩칼 백색,빨강 8,000개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.011000000000000001
3422,248,150 실링필름 Hold 150mm x 200 meter 투명 무지 4롤 1박스,1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.019
3423,104,"실링용기 1호 백색 1,350ml 800개 1박스",1234,반찬용기 201 1칸 블랙 1000개 1set(2박스),0.051
3424,1457,스티로폼 수산물접시 흑색 18호 500개 1박스,1236,반찬용기 105 1칸 블랙 900개 1set(2박스),0.16699999999999998
3425,1325,"비닐봉투 무지 대 백색 1,000개",1236,반찬용기 105 1칸 블랙 900개 1set(2박스),0.027000000000000003
3426,1322,반찬용기 104 1칸 블랙 900개 1set(2박스),1236,반찬용기 105 1칸 블랙 900개 1set(2박스),0.027999999999999997
3427,1301,116파이 원형용기 소 투명 600개 1set(2박스),1236,반찬용기 105 1칸 블랙 900개 1set(2박스),0.16699999999999998
